1,-1,558.15,279.58,277.58,834.73,2.7757,-1,-1,-1
1,-1,1561.5,361.12,84.742,256.23,2.2958,-1,-1,-1
1,-1,944.16,343.97,84.742,256.23,2.0106,-1,-1,-1
1,-1,1027.7,364.89,63.98,193.94,0.71055,-1,-1,-1
1,-1,10.19,386.96,44.948,136.84,0.62406,-1,-1,-1
1,-1,138.19,275.37,341.97,1027.9,0.55229,-1,-1,-1
1,-1,1633,337,79,239,0.5122,-1,-1,-1
1,-1,864.59,363.15,68.644,207.93,0.43379,-1,-1,-1
1,-1,74.517,350.2,90.896,274.69,0.16263,-1,-1,-1
1,-1,20.698,355.57,97.492,294.47,-0.29102,-1,-1,-1
1,-1,37.758,331.83,182.79,550.38,-0.4181,-1,-1,-1
1,-1,1313,337,79,239,-0.45001,-1,-1,-1
2,-1,572.83,312.9,258.92,778.76,2.7731,-1,-1,-1
2,-1,1561.5,361.12,84.742,256.23,2.3332,-1,-1,-1
2,-1,961.31,343.97,84.742,256.23,2.3302,-1,-1,-1
2,-1,10.19,386.96,44.948,136.84,0.86293,-1,-1,-1
2,-1,1633,337,79,239,0.76377,-1,-1,-1
2,-1,1027.7,364.89,63.98,193.94,0.641,-1,-1,-1
2,-1,138.19,275.37,341.97,1027.9,0.44649,-1,-1,-1
2,-1,866.85,359.28,73.643,222.93,0.37242,-1,-1,-1
2,-1,40.397,355.57,97.492,294.47,0.29284,-1,-1,-1
2,-1,37.758,295.07,182.79,550.38,-0.12694,-1,-1,-1
3,-1,572.83,312.9,258.92,778.76,2.4686,-1,-1,-1
3,-1,956.72,331.83,90.896,274.69,2.2122,-1,-1,-1
3,-1,1561.5,361.12,84.742,256.23,1.8607,-1,-1,-1
3,-1,10.19,386.96,44.948,136.84,0.86392,-1,-1,-1
3,-1,92.896,368.58,90.896,274.69,0.59362,-1,-1,-1
3,-1,1027.7,364.89,63.98,193.94,0.43099,-1,-1,-1
3,-1,871.73,364.89,63.98,193.94,0.31934,-1,-1,-1
3,-1,40.397,355.57,97.492,294.47,0.26352,-1,-1,-1
3,-1,180.14,299.57,297.57,894.71,0.25251,-1,-1,-1
3,-1,1633,337,79,239,0.20833,-1,-1,-1
3,-1,35.297,309.67,170.48,513.45,0.1254,-1,-1,-1
4,-1,572.83,312.9,258.92,778.76,2.3799,-1,-1,-1
4,-1,1561.5,361.12,84.742,256.23,2.236,-1,-1,-1
4,-1,961.31,343.97,84.742,256.23,1.8206,-1,-1,-1
4,-1,10.849,385.12,48.246,146.74,1.1129,-1,-1,-1
4,-1,871.73,364.89,63.98,193.94,0.51473,-1,-1,-1
4,-1,92.896,368.58,90.896,274.69,0.44056,-1,-1,-1
4,-1,49.503,376.9,59.629,180.89,0.44013,-1,-1,-1
4,-1,1027.7,364.89,63.98,193.94,0.40458,-1,-1,-1
4,-1,35.297,309.67,170.48,513.45,0.29657,-1,-1,-1
4,-1,1649,337,79,239,0.13965,-1,-1,-1
4,-1,168.15,279.58,277.58,834.73,-0.23736,-1,-1,-1
4,-1,1584.4,317.68,104.56,315.68,-0.30086,-1,-1,-1
4,-1,1121,569,39,119,-0.48599,-1,-1,-1
5,-1,572.83,312.9,258.92,778.76,2.0897,-1,-1,-1
5,-1,1569,369,79,239,2.0792,-1,-1,-1
5,-1,10.849,385.12,48.246,146.74,1.6878,-1,-1,-1
5,-1,978.46,343.97,84.742,256.23,1.104,-1,-1,-1
5,-1,946.81,364.77,59.629,180.89,0.76647,-1,-1,-1
5,-1,79.793,355.57,97.492,294.47,0.70322,-1,-1,-1
5,-1,60.714,329.43,148.29,446.86,0.5414,-1,-1,-1
5,-1,864.59,363.15,68.644,207.93,0.4414,-1,-1,-1
5,-1,1649,337,79,239,0.41097,-1,-1,-1
5,-1,1584.4,317.68,104.56,315.68,0.15288,-1,-1,-1
5,-1,1046.1,391.57,51.78,157.34,0.0070366,-1,-1,-1
5,-1,156.95,312.9,258.92,778.76,-0.12004,-1,-1,-1
5,-1,1281,337,79,239,-0.13443,-1,-1,-1
5,-1,46.255,136.76,225.27,677.82,-0.37878,-1,-1,-1
5,-1,1025,353,79,239,-0.39645,-1,-1,-1
6,-1,624.81,260.92,258.92,778.76,2.5895,-1,-1,-1
6,-1,1578.7,361.12,84.742,256.23,2.4371,-1,-1,-1
6,-1,10.849,375.27,48.246,146.74,1.3484,-1,-1,-1
6,-1,946.81,364.77,59.629,180.89,1.1142,-1,-1,-1
6,-1,978.46,343.97,84.742,256.23,0.71105,-1,-1,-1
6,-1,864.59,363.15,68.644,207.93,0.68678,-1,-1,-1
6,-1,1633,337,79,239,0.64178,-1,-1,-1
6,-1,64.336,338.79,104.56,315.68,0.62725,-1,-1,-1
6,-1,60.714,329.43,148.29,446.86,0.30332,-1,-1,-1
6,-1,570.75,368.58,90.896,274.69,-0.19921,-1,-1,-1
6,-1,120.43,299.57,297.57,894.71,-0.26975,-1,-1,-1
6,-1,1284.9,344.36,73.643,222.93,-0.27948,-1,-1,-1
6,-1,538.43,329.43,148.29,446.86,-0.38774,-1,-1,-1
6,-1,26.992,442.87,63.98,193.94,-0.42548,-1,-1,-1
6,-1,1124.2,566.9,41.871,127.61,-0.484,-1,-1,-1
7,-1,624.81,260.92,258.92,778.76,2.646,-1,-1,-1
7,-1,1578.7,361.12,84.742,256.23,1.7406,-1,-1,-1
7,-1,949.71,364.89,63.98,193.94,1.2067,-1,-1,-1
7,-1,11.556,370.46,51.78,157.34,0.85877,-1,-1,-1
7,-1,993.48,331.83,90.896,274.69,0.72636,-1,-1,-1
7,-1,871.73,364.89,63.98,193.94,0.54474,-1,-1,-1
7,-1,49.503,449.65,59.629,180.89,0.33351,-1,-1,-1
7,-1,37.758,368.58,90.896,274.69,0.22142,-1,-1,-1
7,-1,60.714,329.43,148.29,446.86,0.16524,-1,-1,-1
7,-1,1649,337,79,239,-0.024523,-1,-1,-1
7,-1,112.43,335.29,277.58,834.73,-0.032583,-1,-1,-1
7,-1,571.03,359.91,104.56,315.68,-0.09871,-1,-1,-1
7,-1,1281,337,79,239,-0.11229,-1,-1,-1
7,-1,1124.2,566.9,41.871,127.61,-0.23987,-1,-1,-1
8,-1,624.81,260.92,258.92,778.76,2.1291,-1,-1,-1
8,-1,1578.7,361.12,84.742,256.23,1.5728,-1,-1,-1
8,-1,995.61,343.97,84.742,256.23,1.4246,-1,-1,-1
8,-1,949.71,364.89,63.98,193.94,1.351,-1,-1,-1
8,-1,10.849,375.27,48.246,146.74,1.0699,-1,-1,-1
8,-1,871.73,364.89,63.98,193.94,0.81236,-1,-1,-1
8,-1,42.786,432.79,68.644,207.93,0.60506,-1,-1,-1
8,-1,30.857,329.43,148.29,446.86,0.34188,-1,-1,-1
8,-1,120.43,299.57,297.57,894.71,0.024875,-1,-1,-1
8,-1,571.03,359.91,104.56,315.68,-0.037204,-1,-1,-1
8,-1,1643.1,329.43,73.643,222.93,-0.29113,-1,-1,-1
8,-1,1121,577,39,119,-0.33274,-1,-1,-1
8,-1,1281,337,79,239,-0.38155,-1,-1,-1
8,-1,1347.1,412.56,41.871,127.61,-0.49741,-1,-1,-1
9,-1,624.81,260.92,258.92,778.76,1.6928,-1,-1,-1
9,-1,958.93,364.77,59.629,180.89,1.46,-1,-1,-1
9,-1,995.61,343.97,84.742,256.23,1.2659,-1,-1,-1
9,-1,1578.7,361.12,84.742,256.23,1.017,-1,-1,-1
9,-1,35.297,309.67,170.48,513.45,0.77426,-1,-1,-1
9,-1,871.73,364.89,63.98,193.94,0.49148,-1,-1,-1
9,-1,1321,449,39,119,-0.054108,-1,-1,-1
9,-1,10.19,386.96,44.948,136.84,-0.058004,-1,-1,-1
9,-1,1284.9,344.36,73.643,222.93,-0.20718,-1,-1,-1
9,-1,120.43,299.57,297.57,894.71,-0.29358,-1,-1,-1
9,-1,571.03,359.91,104.56,315.68,-0.33474,-1,-1,-1
9,-1,1578.7,343.97,341.97,1027.9,-0.44853,-1,-1,-1
9,-1,1124.2,566.9,41.871,127.61,-0.47076,-1,-1,-1
10,-1,958.93,364.77,59.629,180.89,2.1016,-1,-1,-1
10,-1,624.81,260.92,258.92,778.76,1.7629,-1,-1,-1
10,-1,1009,353,79,239,1.4193,-1,-1,-1
10,-1,39.988,442.87,63.98,193.94,1.0553,-1,-1,-1
10,-1,871.73,364.89,63.98,193.94,0.80381,-1,-1,-1
10,-1,1585,369,79,239,0.48822,-1,-1,-1
10,-1,11.556,370.46,51.78,157.34,0.24864,-1,-1,-1
10,-1,33,321,159,479,0.10028,-1,-1,-1
10,-1,1578.7,343.97,341.97,1027.9,-0.044005,-1,-1,-1
10,-1,1124.2,566.9,41.871,127.61,-0.22704,-1,-1,-1
10,-1,112.43,335.29,277.58,834.73,-0.29754,-1,-1,-1
10,-1,966.22,316.17,97.492,294.47,-0.33248,-1,-1,-1
11,-1,962.71,364.89,63.98,193.94,2.0774,-1,-1,-1
11,-1,624.81,260.92,258.92,778.76,2.0333,-1,-1,-1
11,-1,1011.9,331.83,90.896,274.69,1.7917,-1,-1,-1
11,-1,39.988,442.87,63.98,193.94,1.1563,-1,-1,-1
11,-1,871.73,364.89,63.98,193.94,0.68734,-1,-1,-1
11,-1,1578.7,361.12,84.742,256.23,0.16666,-1,-1,-1
11,-1,69.594,275.37,341.97,1027.9,0.038367,-1,-1,-1
11,-1,19.379,350.2,90.896,274.69,-0.085748,-1,-1,-1
11,-1,1578.7,343.97,341.97,1027.9,-0.095632,-1,-1,-1
11,-1,1124.2,566.9,41.871,127.61,-0.32072,-1,-1,-1
11,-1,378.26,378.26,84.742,256.23,-0.41388,-1,-1,-1
12,-1,962.09,349.22,68.644,207.93,2.2461,-1,-1,-1
12,-1,624.81,260.92,258.92,778.76,1.8022,-1,-1,-1
12,-1,1012.8,343.97,84.742,256.23,1.4793,-1,-1,-1
12,-1,39.988,442.87,63.98,193.94,1.0926,-1,-1,-1
12,-1,871.73,364.89,63.98,193.94,0.41999,-1,-1,-1
12,-1,1581.6,350.2,90.896,274.69,0.094891,-1,-1,-1
12,-1,20.698,355.57,97.492,294.47,0.073301,-1,-1,-1
12,-1,369,385,79,239,-0.019711,-1,-1,-1
12,-1,1578.7,343.97,341.97,1027.9,-0.19863,-1,-1,-1
12,-1,64.336,338.79,104.56,315.68,-0.23225,-1,-1,-1
12,-1,1124.2,566.9,41.871,127.61,-0.24572,-1,-1,-1
12,-1,69.594,275.37,341.97,1027.9,-0.34394,-1,-1,-1
13,-1,613.87,279.58,277.58,834.73,1.9265,-1,-1,-1
13,-1,962.09,349.22,68.644,207.93,1.8741,-1,-1,-1
13,-1,1011.9,331.83,90.896,274.69,0.99344,-1,-1,-1
13,-1,871.73,364.89,63.98,193.94,0.76696,-1,-1,-1
13,-1,1537,321,319,959,0.60935,-1,-1,-1
13,-1,37.377,449.65,59.629,180.89,0.2352,-1,-1,-1
13,-1,1124.2,566.9,41.871,127.61,-0.051019,-1,-1,-1
13,-1,369,385,79,239,-0.19366,-1,-1,-1
13,-1,65,257,319,959,-0.24358,-1,-1,-1
13,-1,11.556,370.46,51.78,157.34,-0.32945,-1,-1,-1
13,-1,1347.1,258.23,41.871,127.61,-0.48663,-1,-1,-1
14,-1,971.06,364.77,59.629,180.89,2.1809,-1,-1,-1
14,-1,676.79,260.92,258.92,778.76,1.8119,-1,-1,-1
14,-1,598.82,338.9,128.96,388.88,1.556,-1,-1,-1
14,-1,1012.8,343.97,84.742,256.23,1.1057,-1,-1,-1
14,-1,1537,321,319,959,0.73745,-1,-1,-1
14,-1,37.377,449.65,59.629,180.89,-0.069916,-1,-1,-1
14,-1,20.698,375.27,48.246,146.74,-0.11201,-1,-1,-1
